Id,Name,Category,Created at,Updated at,Parent category,Partner
2481,3D Printing,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2480,AutoCAD,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2479,Fusion 360,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2478,SolidWorks,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2477,3D CAD Modeling,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2476,Mechanical Design,skills,2025-07-25 19:51:18 UTC,2025-07-25 19:51:18 UTC,,
2475,Software Testing,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2474,Data Wrangling,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2473,Neural Networks,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2472,Clustering Techniques,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2471,Regression Analysis,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2470,Classification Algorithms,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2469,Machine Learning Pipelines,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2468,Feature Engineering,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2467,Model Evaluation,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2466,Agile Development,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2465,VS Code,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2464,Linux,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2463,Docker,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2462,Flask,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2461,JSON,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2460,REST APIs,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2459,Data Cleaning,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2458,GitHub,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2457,Git,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2456,Jupyter Notebooks,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2455,NumPy,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2454,Pandas,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2453,PyTorch,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2452,TensorFlow,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2451,Scikit-learn,skills,2025-07-21 21:58:42 UTC,2025-07-21 21:58:42 UTC,,
2450,KPI Development,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2449,Trend Analysis,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2448,Customer Journey Mapping,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2447,Benchmarking,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2446,Performance Management,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2445,Stakeholder Interviewing,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2444,Strategic Planning,skills,2025-06-30 19:49:52 UTC,2025-06-30 19:49:52 UTC,,
2443,Microsoft Office,skills,2025-06-26 17:14:55 UTC,2025-06-26 17:14:55 UTC,,
2442,International Relations,skills,2025-06-26 17:14:55 UTC,2025-06-26 17:14:55 UTC,,
2431,Industry Trend Analysis,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2430,Primary Research,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2429,Slide Deck Development,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2428,Google Workspace,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2427,Strategic Storytelling,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2426,Blue Ocean Strategy,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2425,Financial Forecasting,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2424,Business Model Design,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2423,Omnichannel Retail,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2422,E-Commerce Expansion,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2421,Digital Marketing,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2420,Product Positioning,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2419,Competitive Benchmarking,skills,2025-06-25 17:38:48 UTC,2025-06-25 17:38:48 UTC,,
2418,SWOT Analysis,skills,2025-06-25 17:38:47 UTC,2025-06-25 17:38:47 UTC,,
2417,Customer Interviews,skills,2025-06-25 17:38:47 UTC,2025-06-25 17:38:47 UTC,,
2416,Market Segmentation,skills,2025-06-25 17:38:47 UTC,2025-06-25 17:38:47 UTC,,
2415,project,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2414,ArcGIS,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2413,spatial,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2412,zoning,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2411,housing,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2410,Urban,skills,2025-06-18 20:05:16 UTC,2025-06-18 20:05:16 UTC,,
2409,CRM,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2408,Google,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2407,Microsoft,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2406,Impact,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2405,Interviewing,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2404,Business,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2403,pricing,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2402,Financial,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
2401,Competitive,skills,2025-06-10 16:49:00 UTC,2025-06-10 16:49:00 UTC,,
